Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
11/01/2020;0;0;0;1;0;0;0;0;100
12/01/2020;0;0;0.4;0.6;0;0;0;0;100
13/01/2020;0;0;0;1;0;0;0;0;100
14/01/2020;0.25;0;0.5;0;0;0.25;0;0;66.66666667
17/01/2020;0.28567143;0.14288571;0.14288571;0.28567143;0.14288571;0;0;0;50
19/01/2020;0.1667;0.1667;0.1667;0.0833;0.0833;0.25;0;0.0833;42.85224546
22/01/2020;0.2;0.2;0.2;0;0.2;0;0;0.2;33.33333333
25/01/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
27/01/2020;0.2143;0.0714;0.1429;0.2143;0.0714;0.2143;0.0714;0;55.56074039
29/01/2020;0;0;0;0.5;0;0;0.5;0;100
05/02/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
10/02/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
11/02/2020;0;0.2;0;0.2;0;0.4;0;0.2;50
15/02/2020;0.25;0.125;0.125;0.125;0.125;0.25;0;0;40
18/02/2020;0.22215557;0.05558888;0.27774445;0.05558888;0.16666667;0.05558888;0.11107778;0.05558888;54.54842917
19/02/2020;0;0.2;0.2;0.2;0;0.2;0;0.2;66.66666666
21/02/2020;0.16668333;0.08329167;0.11108889;0.30556944;0.05559444;0.11108889;0.13888611;0.02779722;62.5018749
22/02/2020;0.25;0;0.125;0.4375;0;0.0625;0.125;0;69.23076923
24/02/2020;0.16668333;0;0.16668333;0.33326667;0;0;0.16668333;0.16668333;74.99625018
26/02/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
27/02/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
28/02/2020;0;0;0;0.3333;0;0.6667;0;0;100
29/02/2020;0;0;0;0.6667;0.3333;0;0;0;100
01/03/2020;0.28567143;0.14288571;0;0.42855714;0;0.14288571;0;0;50
02/03/2020;0.28567143;0;0.14288571;0.42855714;0.14288571;0;0;0;66.6705553
03/03/2020;0.09090909;0.18181818;0.09090909;0.27272727;0.09090909;0.18181818;0.09090909;0;57.14285715
04/03/2020;0.1649;0.0319;0.234;0.1516;0.1303;0.0745;0.1702;0.0426;66.20879121
05/03/2020;0.1638;0.0302;0.2241;0.1897;0.125;0.0603;0.1638;0.0431;68.0816058
06/03/2020;0.1774;0.0242;0.2097;0.1855;0.121;0.0645;0.1371;0.0806;66.21983914
07/03/2020;0.20272027;0.01350135;0.22972297;0.13511351;0.16221622;0.08110811;0.13511351;0.04050405;62.78829604
08/03/2020;0.23257674;0.06979302;0.25577442;0.1859814;0.06979302;0.02329767;0.0929907;0.06979302;59.3657619
09/03/2020;0.21947805;0.07319268;0.19508049;0.14628537;0.09759024;0.09759024;0.1219878;0.04879512;53.84008831
10/03/2020;0.22882288;0.02540254;0.19491949;0.12711271;0.22882288;0.04240424;0.10171017;0.05080508;55.88337383
