Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
29/05/2021;0.205;0.0423;0.1653;0.1667;0.1561;0.0847;0.1085;0.0714;57.31054721
30/05/2021;0.23495301;0.04119176;0.18696261;0.13037393;0.14577085;0.0634873;0.12177564;0.0754849;53.47035107
31/05/2021;0.2247;0.0392;0.1891;0.132;0.151;0.0773;0.1189;0.0678;54.88888888
01/06/2021;0.1891;0.0733;0.1613;0.1628;0.1437;0.0909;0.1144;0.0645;55.26001705
02/06/2021;0.18571857;0.05430543;0.19441944;0.14981498;0.13461346;0.09550955;0.11831183;0.06730673;58.91817871
03/06/2021;0.17321732;0.05610561;0.15351535;0.20962096;0.13291329;0.08760876;0.11711171;0.06990699;61.29304524
04/06/2021;0.21607839;0.02949705;0.16308369;0.20627937;0.14538546;0.06879312;0.1119888;0.05889411;60.06504065
05/06/2021;0.18091809;0.06480648;0.18431843;0.19451945;0.12971297;0.11261126;0.06830683;0.06480648;60.65652522
06/06/2021;0.21332133;0.05050505;0.20412041;0.12841284;0.13071307;0.10551055;0.10551055;0.06190619;55.76052323
07/06/2021;0.1996;0.0307;0.1689;0.2131;0.1324;0.0672;0.1344;0.0537;62.38771844
08/06/2021;0.20452045;0.0470047;0.14111411;0.21472147;0.14111411;0.090009;0.09610961;0.06540654;58.5871892
09/06/2021;0.2279;0.055;0.1572;0.1709;0.1238;0.0864;0.1159;0.0629;53.69885434
10/06/2021;0.19811981;0.03710371;0.19261926;0.13341334;0.16921692;0.08940894;0.12651265;0.05360536;58.08980755
11/06/2021;0.2185;0.0468;0.1813;0.1248;0.1369;0.084;0.1333;0.0744;53.5701785
12/06/2021;0.18968103;0.08669133;0.19668033;0.11478852;0.12878712;0.10768923;0.09369063;0.0819918;52.98520156
13/06/2021;0.16588341;0.04509549;0.20117988;0.14758524;0.12928707;0.08539146;0.1279872;0.09759024;62.30796714
14/06/2021;0.1616;0.0759;0.1844;0.2039;0.1226;0.0889;0.1074;0.0553;62.04857782
15/06/2021;0.17971797;0.05740574;0.16791679;0.17231723;0.1340134;0.11631163;0.10461046;0.06770677;58.9294994
16/06/2021;0.1843;0.0641;0.1378;0.2003;0.1715;0.0801;0.101;0.0609;57.64705883
17/06/2021;0.2210221;0.04580458;0.17791779;0.14561456;0.13211321;0.09430943;0.09160916;0.09160916;54.80264272
18/06/2021;0.1935;0.0455;0.1575;0.1898;0.1404;0.1006;0.0949;0.0778;59.23588606
19/06/2021;0.23572357;0.03440344;0.20252025;0.15411541;0.14391439;0.06370637;0.10451045;0.06110611;56.90122866
