Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
09/02/2020;0.1282;0.1538;0.1026;0.1795;0.0769;0.1795;0.0769;0.1026;50.00886367
10/02/2020;0.28567143;0.14288571;0.14288571;0;0.14288571;0;0.28567143;0;25.00437445
11/02/2020;0;0;0;0.75;0;0;0.25;0;100
12/02/2020;0.0833;0.25;0;0;0;0.4167;0;0.25;0
17/02/2020;0;0;1;0;0;0;0;0;100
20/02/2020;0.25;0;0.25;0.125;0.125;0.125;0.125;0;60
21/02/2020;0.15;0;0.2;0.2;0.15;0;0.3;0;72.72727272
22/02/2020;0.05881176;0.11762352;0.23534707;0.35297059;0.05881176;0.05881176;0;0.11762352;76.92911386
23/02/2020;0.6667;0;0.3333;0;0;0;0;0;33.33
26/02/2020;0.21427857;0;0.14288571;0.07139286;0.21427857;0.07139286;0.14288571;0.14288571;50
27/02/2020;0.125;0;0.25;0;0.125;0.125;0.125;0.25;66.66666667
28/02/2020;0.1053;0.1053;0.3158;0.0526;0.1579;0.0526;0.1579;0.0526;63.62694301
29/02/2020;0.15;0.15;0.15;0.15;0.15;0.1;0.1;0.05;50
01/03/2020;0.25;0.05;0.1;0.05;0.2;0.15;0.05;0.15;33.33333333
02/03/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
03/03/2020;0.16666667;0;0.16666667;0.16666667;0.16666667;0.16666667;0.16666667;0;66.66666666
04/03/2020;0.35293529;0;0.11761176;0.17651765;0.17651765;0.05880588;0.05880588;0.05880588;45.45595054
05/03/2020;0.1944;0;0.1667;0.2778;0.0833;0.0556;0.2222;0;69.57270308
06/03/2020;0.375;0;0.25;0;0.375;0;0;0;40
08/03/2020;0;0;0;0.33333333;0;0;0.33333333;0.33333333;100
09/03/2020;0.125;0.125;0;0.25;0;0.125;0.25;0.125;50
10/03/2020;0.1786;0.0357;0.25;0.1429;0.2143;0.0357;0.1071;0.0357;64.70685112
11/03/2020;0;0;0;0;0;1;0;0;NAN
12/03/2020;0.1944;0.0556;0.2222;0.2222;0.0833;0.0556;0.1389;0.0278;63.99769586
13/03/2020;0.14708529;0.02939706;0.20587941;0.23527647;0.14708529;0;0.14708529;0.08819118;71.4262587
14/03/2020;0.17651765;0.05880588;0.11761176;0.05880588;0.17651765;0.05880588;0.23532353;0.11761176;42.84673306
15/03/2020;0.40905909;0;0.18178182;0.09089091;0.13638636;0.04549545;0.04549545;0.09089091;39.99706659
16/03/2020;0.1667;0;0.1667;0.25;0.0833;0.0833;0.1667;0.0833;71.42612273
17/03/2020;0.224;0.048;0.272;0.128;0.136;0.048;0.104;0.04;59.52380953
18/03/2020;0.18748125;0.04689531;0.21877812;0.09379062;0.17968203;0.07029297;0.11718828;0.08589141;57.14808044
19/03/2020;0.1774;0.0311;0.1728;0.1681;0.1735;0.0607;0.151;0.0654;62.04950856
20/03/2020;0.19861986;0.03890389;0.19581958;0.16941694;0.15691569;0.05560556;0.12641264;0.05830583;60.5939937
21/03/2020;0.1653;0.0531;0.1816;0.1571;0.1571;0.0796;0.1429;0.0633;60.79698439
22/03/2020;0.1868;0.0467;0.1374;0.2088;0.1566;0.0879;0.1346;0.0412;59.72054511
23/03/2020;0.1839;0.0359;0.2108;0.13;0.1704;0.0807;0.1031;0.0852;60.79200857
24/03/2020;0.21472147;0.03390339;0.19211921;0.15821582;0.15821582;0.06210621;0.11861186;0.06210621;58.49056604
25/03/2020;0.20257974;0.04249575;0.21567843;0.15358464;0.15358464;0.06539346;0.10128987;0.06539346;60.10742188
26/03/2020;0.22822282;0.04560456;0.17011701;0.17431743;0.11621162;0.09540954;0.07880788;0.09130913;55.71012618
27/03/2020;0.23717628;0.04489551;0.17308269;0.16668333;0.11538846;0.08969103;0.10258974;0.07049295;54.63900948
28/03/2020;0.20752075;0.0440044;0.15091509;0.21382138;0.12581258;0.13211321;0.07550755;0.05030503;59.18532944
29/03/2020;0.2093;0.0698;0.1395;0.2209;0.1047;0.1047;0.0581;0.093;56.35652854
30/03/2020;0.3;0.0375;0.175;0.1375;0.15;0.0375;0.1;0.0625;48.07692307
31/03/2020;0.1786;0.0476;0.2143;0.1786;0.1667;0.0595;0.1071;0.0476;63.46309159
01/04/2020;0.2286;0.0571;0.2;0.2;0.1143;0.0667;0.0857;0.0476;58.33454864
02/04/2020;0.18633727;0.0435087;0.19253851;0.13662733;0.17393479;0.08071614;0.10562112;0.08071614;58.88352162
03/04/2020;0.17708229;0.06249375;0.18748125;0.10418958;0.18748125;0.09379062;0.11458854;0.07289271;54.90306795
04/04/2020;0.1353;0.0235;0.1353;0.1941;0.1588;0.1;0.1765;0.0765;67.4723474
05/04/2020;0.11668833;0.06669333;0.18328167;0.15828417;0.1749825;0.09169083;0.14168583;0.06669333;65.06666666
06/04/2020;0.20827917;0.03849615;0.15708429;0.18908109;0.16028397;0.03849615;0.15058494;0.05769423;58.38111299
07/04/2020;0.20277972;0.06909309;0.12438756;0.16128387;0.16588341;0.08759124;0.09679032;0.09219078;51.2374462
08/04/2020;0.1786;0.1518;0.2143;0.1339;0.0893;0.125;0.0357;0.0714;51.31152373
09/04/2020;0.19748025;0.07409259;0.19748025;0.25927407;0.07409259;0.09879012;0.04939506;0.04939506;62.71279516
10/04/2020;0.1667;0.0417;0.125;0.0833;0.2222;0.1111;0.1667;0.0833;49.98800096
11/04/2020;0.1951;0.0488;0.1829;0.0976;0.1585;0.122;0.1585;0.0366;53.48970252
12/04/2020;0.1783;0.0465;0.1628;0.1395;0.1628;0.0465;0.1783;0.0853;57.3515462
13/04/2020;0.3;0.0125;0.175;0.1875;0.1125;0.075;0.0625;0.075;53.70370371
14/04/2020;0.23332333;0.06670667;0.23332333;0.20002;0.03330333;0.20002;0;0.03330333;59.0890495
15/04/2020;0.12308769;0.04619538;0.24617538;0.12308769;0.15378462;0.10768923;0.16918308;0.03079692;68.56665429
16/04/2020;0.2248;0.0388;0.2171;0.1163;0.155;0.031;0.1395;0.0775;55.84589615
17/04/2020;0.19998;0.03079692;0.10768923;0.21537846;0.16918308;0.03079692;0.13848615;0.10768923;58.33182885
18/04/2020;0.1714;0.0286;0.2143;0.1143;0.2;0.0571;0.1714;0.0429;62.16420735
19/04/2020;0.17808219;0.06849315;0.19178082;0.16438356;0.1369863;0.05479452;0.1369863;0.06849315;59.09090909
20/04/2020;0.20587941;0.04709529;0.21757824;0.14708529;0.11758824;0.07649235;0.08239176;0.10588941;59.04160595
21/04/2020;0.16981698;0.11321132;0.15091509;0.22642264;0.11321132;0.05660566;0.11321132;0.05660566;57.14069362
22/04/2020;0.175;0.05;0.15;0.1;0.15;0.1;0.15;0.125;52.63157895
