Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
15/06/2019;0.234;0;0.1489;0.1489;0.2766;0.0426;0.1277;0.0213;55.99849568
16/06/2019;0.18746251;0.124975;0.124975;0.15626875;0.15626875;0.0624875;0.09378124;0.09378124;47.37285291
17/06/2019;0.2429757;0.07479252;0.15888411;0.08409159;0.2149785;0.05609439;0.08409159;0.08409159;43.33095578
18/06/2019;0.5;0;0.25;0;0.25;0;0;0;33.33333333
19/06/2019;0.05558888;0.33323335;0;0.16666667;0.16666667;0.16666667;0.05558888;0.05558888;30.00360043
20/06/2019;0.36363636;0;0.24242424;0.06060606;0.24242424;0;0;0.09090909;45.45454545
21/06/2019;0.1412;0.1176;0.0824;0.1412;0.1176;0.1529;0.1059;0.1412;46.35157545
22/06/2019;0.25455091;0.03640728;0.16363273;0.18183637;0.16363273;0.07271454;0.07271454;0.0545109;54.2825717
23/06/2019;0.33326667;0;0.05559444;0.11108889;0.38886111;0;0.05559444;0.05559444;33.34
24/06/2019;0.23082308;0.07690769;0.15381538;0.23082308;0;0.07690769;0.15381538;0.07690769;55.5539506
25/06/2019;0.05558333;0.16665;0.05558333;0.38878336;0.05558333;0.16665;0.05558333;0.05558333;66.66166766
26/06/2019;0.22217778;0.08889111;0.06669333;0.26667333;0.08889111;0.15558444;0.08889111;0.02219778;51.73002328
27/06/2019;0.1875;0.0625;0.0625;0.375;0.0625;0.0625;0.0625;0.125;63.63636364
28/06/2019;0.1325;0.0723;0.1205;0.3012;0.1446;0.0964;0.0482;0.0843;67.31045491
29/06/2019;0.13038696;0.0869913;0.0869913;0.43475652;0;0.13038696;0.0869913;0.04349565;70.58982684
30/06/2019;0.24;0.12;0.08;0.2;0.16;0.12;0;0.08;43.75
01/07/2019;0.1923;0.0385;0;0.3846;0.1154;0.1154;0.0769;0.0769;62.4959376
02/07/2019;0.1538;0.0385;0.1538;0.3077;0.1346;0.0385;0.1154;0.0577;70.58733558
03/07/2019;0.21152115;0.05770577;0.13461346;0.13461346;0.15381538;0.07690769;0.19231923;0.03850385;50
04/07/2019;0.0588;0.1569;0.098;0.1961;0.098;0.1373;0.1176;0.1373;57.68928991
05/07/2019;0.11762352;0;0.11762352;0.29415883;0.11762352;0.11762352;0.23534707;0;77.78197662
06/07/2019;0.2903;0.0323;0.1935;0.0323;0.1613;0.0645;0.1613;0.0645;41.17432531
07/07/2019;0.06669333;0.09999;0.19998;0.16668333;0.09999;0.09999;0.16668333;0.09999;68.74765655
08/07/2019;0.25;0;0.5;0;0.25;0;0;0;66.66666667
09/07/2019;0;0.28564287;0.14287143;0.14287143;0.14287143;0;0.14287143;0.14287143;50.00874978
10/07/2019;0.3333;0;0.3333;0.1667;0.1667;0;0;0;60.00240009
11/07/2019;0.13218678;0.09089091;0.05789421;0.42145785;0.07439256;0.14048595;0.03309669;0.04959504;68.24199288
12/07/2019;0.09488102;0.04869026;0.13377325;0.33573285;0.13627275;0.09488102;0.10707858;0.04869026;76.58186639
13/07/2019;0.0857;0.0714;0.0857;0.4143;0.1;0.1;0.0929;0.05;76.09191904
14/07/2019;0.14811481;0.04630463;0.12961296;0.27782778;0.11111111;0.10191019;0.14811481;0.0370037;67.69690927
15/07/2019;0;0.09759024;0.1219878;0.48775122;0.07319268;0.14628537;0.04879512;0.02439756;86.20299689
16/07/2019;0.16811681;0.03540354;0.14161416;0.31863186;0.15041504;0.06190619;0.07080708;0.05310531;69.33855658
17/07/2019;0.21355729;0.05828834;0.19416117;0.19416117;0.08738252;0.0679864;0.12617477;0.05828834;58.82174804
18/07/2019;0.1124;0.0787;0.1348;0.2921;0.1236;0.1011;0.0899;0.0674;69.0776699
19/07/2019;0.2308;0.0897;0.0897;0.2564;0.1667;0.0641;0.0513;0.0513;51.92019201
20/07/2019;0.1538;0.0769;0.25;0.1538;0.0962;0.0962;0.1154;0.0577;63.64066194
21/07/2019;0.1471;0.0294;0.1471;0.2353;0.1176;0.0294;0.2059;0.0882;68.42011093
22/07/2019;0.22855429;0.02859428;0.11427714;0.14287143;0.22855429;0.08568286;0.14287143;0.02859428;50
23/07/2019;0.2;0;0.3714;0.1429;0.0571;0.0571;0.1429;0.0286;72.00055999
24/07/2019;0.34776522;0;0.17388261;0.04349565;0.21737826;0.0869913;0.0869913;0.04349565;38.46426044
25/07/2019;0.2143;0;0.0357;0.2857;0.1786;0.0714;0.2143;0;59.99626657
26/07/2019;0.1707;0;0.1463;0.3902;0.122;0.0244;0.0976;0.0488;75.86255656
27/07/2019;0.1458;0.0208;0.1354;0.3333;0.1667;0.0417;0.1042;0.0521;73.77616874
28/07/2019;0.2069;0.0115;0.1724;0.2529;0.1379;0.046;0.1264;0.046;66.07115116
29/07/2019;0.2308;0.0256;0.1538;0.1282;0.1795;0.0513;0.1282;0.1026;52.37741456
30/07/2019;0.1148;0.082;0.1475;0.1475;0.1148;0.1311;0.1148;0.1475;59.98373322
31/07/2019;0.06820682;0.14771477;0.07950795;0.39773977;0.05680568;0.10231023;0.05680568;0.09090909;68.85009378
01/08/2019;0.17331733;0.05330533;0.09330933;0.34673467;0.13331333;0.080008;0.040004;0.080008;66.00660066
02/08/2019;0.15;0.4;0.05;0.1;0.05;0.1;0;0.15;21.42857143
03/08/2019;0.11108889;0.05559444;0.11108889;0.38886111;0.05559444;0.11108889;0.11108889;0.05559444;74.99625019
04/08/2019;0.23082308;0.07690769;0.07690769;0.30773077;0.15381538;0.02560256;0.12821282;0;55.5539506
05/08/2019;0.2051;0.0385;0.1154;0.1923;0.1795;0.0769;0.1026;0.0897;55.81353165
06/08/2019;0.1455;0.0364;0.1636;0.1818;0.1636;0.0909;0.1091;0.1091;65.50350843
07/08/2019;0.20002;0.05710571;0.11431143;0.20002;0.25712571;0.05710571;0.02860286;0.08570857;55.00525027
08/08/2019;0.18178182;0;0.22727727;0.22727727;0.13638636;0.09089091;0.13638636;0;71.43306096
09/08/2019;0.0921;0.0921;0.1579;0.2895;0.1447;0.0658;0.1184;0.0395;70.83597213
10/08/2019;0.15788421;0.03509649;0.22807719;0.26317368;0.14038596;0.01749825;0.14038596;0.01749825;71.7959959
11/08/2019;0.26667333;0;0.13328667;0.19998;0.19998;0.06669333;0.06669333;0.06669333;55.55
12/08/2019;0.1;0.05;0.1;0.4;0.15;0;0.2;0;76.92307692
13/08/2019;0.14628537;0.04879512;0.17068293;0.31706829;0.1219878;0.07319268;0.09759024;0.02439756;71.43066335
14/08/2019;0.11111111;0.11111111;0.11111111;0.11111111;0.22222222;0.11111111;0.11111111;0.11111111;50
15/08/2019;0.119;0.119;0.1667;0.2143;0.1429;0.0238;0.1429;0.0714;61.55088853
16/08/2019;0.21617838;0.08109189;0.08109189;0.18918108;0.08109189;0.18918108;0.08109189;0.08109189;47.62156448
17/08/2019;0.16671667;0.08330833;0.19441944;0.19441944;0.08330833;0.11111111;0.05560556;0.11111111;60.86412022
18/08/2019;0.1249875;0.04169583;0.1249875;0.16668333;0.249975;0.04169583;0.16668333;0.08329167;63.63438046
19/08/2019;0.1429;0;0.0714;0.4286;0.0714;0.1429;0.0714;0.0714;77.77259294
20/08/2019;0.27592759;0;0.10341034;0.13791379;0.24142414;0.03450345;0.10341034;0.10341034;46.65506574
21/08/2019;0.15;0;0.1;0.2;0.15;0.05;0.3;0.05;66.66666666
22/08/2019;0.1111;0;0.0556;0.3333;0.1111;0.0556;0.3333;0;77.78
23/08/2019;0.13411341;0.01220122;0.17071707;0.28052805;0.15851585;0.03660366;0.17071707;0.03660366;75.51464435
24/08/2019;0.22727727;0.04549545;0.17048295;0.20447955;0.17048295;0.04549545;0.11358864;0.02269773;57.88823711
25/08/2019;0.2105;0;0.2105;0.1053;0.1579;0;0.2632;0.0526;60.00380012
26/08/2019;0.14292859;0.1020204;0.1020204;0.32656531;0.08161632;0.1020204;0.08161632;0.06121224;63.63231323
27/08/2019;0.1515;0.1061;0.1818;0.2121;0.0909;0.0909;0.0758;0.0909;60.46047583
28/08/2019;0.17331733;0.06670667;0.120012;0.29332933;0.14671467;0.05330533;0.09330933;0.05330533;63.26343181
29/08/2019;0.1939806;0.04479552;0.14928507;0.22387761;0.14928507;0.10448955;0.07459254;0.05969403;60.98039216
30/08/2019;0.1852;0.0741;0.0926;0.2037;0.2037;0.0741;0.1296;0.037;53.32973362
31/08/2019;0.16468353;0.07059294;0.08239176;0.31756824;0.12938706;0.08239176;0.10588941;0.04709529;62.96237998
01/09/2019;0.1111;0;0.1111;0.6667;0;0;0.1111;0;87.50140623
02/09/2019;0.22;0.06;0.14;0.3;0.1;0.08;0.08;0.02;61.11111111
03/09/2019;0.17018298;0.04259574;0.10638936;0.40425957;0.06379362;0.08509149;0.04259574;0.08509149;70.58742225
04/09/2019;0.15788421;0.10528947;0.15788421;0.42105789;0.15788421;0;0;0;68.74851579
05/09/2019;0.0714;0.1429;0.1429;0.3393;0.1071;0.1071;0.0357;0.0536;69.23187365
06/09/2019;0.15311531;0.07660766;0.17221722;0.24882488;0.110011;0.08130813;0.10531053;0.05260526;64.69955433
07/09/2019;0.12121212;0.13131313;0.14141414;0.09090909;0.11111111;0.12121212;0.14141414;0.14141414;47.91666667
08/09/2019;0.2;0.04;0.24;0.2;0.16;0;0.08;0.08;64.70588236
09/09/2019;0.2857;0.0714;0.2143;0.1429;0.0714;0.1429;0.0714;0;50.00699986
10/09/2019;0.24;0;0.16;0.32;0.08;0.04;0.16;0;66.66666666
11/09/2019;0.1852;0;0.2963;0.1852;0.1111;0;0.1111;0.1111;72.22138893
12/09/2019;0.249975;0.06249375;0;0.249975;0.28127187;0.06249375;0.06249375;0.03129687;44.44444444
13/09/2019;0.2;0.2;0.6;0;0;0;0;0;60
14/09/2019;0.18181818;0.18181818;0.09090909;0.36363636;0.09090909;0;0;0.09090909;55.55555555
15/09/2019;0.3;0;0.2;0.1;0.4;0;0;0;50
