Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
19/07/2019;0.2316;0.0632;0.2316;0.0947;0.1579;0.0421;0.0842;0.0947;52.53582354
20/07/2019;0.15628437;0.04689531;0.28127187;0.1249875;0.10938906;0.06249375;0.14058594;0.07809219;66.66119771
21/07/2019;0.122;0.0244;0.2683;0.1707;0.1463;0.0488;0.1463;0.0732;74.99145884
22/07/2019;0.23532353;0.11761176;0.05880588;0.41184118;0;0.05880588;0.05880588;0.05880588;57.14632666
23/07/2019;0.1613;0.0645;0.1613;0.1935;0.0968;0.1613;0.129;0.0323;61.10919739
24/07/2019;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
25/07/2019;0.16668333;0;0;0.49995;0.16668333;0;0.16668333;0;74.99625019
26/07/2019;0.2407;0;0.2778;0.1111;0.0926;0.0185;0.2037;0.0556;61.76937738
27/07/2019;0.23332333;0.050005;0.150015;0.18331833;0.150015;0.050005;0.13331333;0.050005;54.05449238
28/07/2019;0;0;0.5;0;0;0.5;0;0;100
29/07/2019;0.11541154;0;0.19231923;0.26922692;0.07690769;0.11541154;0.15381538;0.07690769;79.99653319
30/07/2019;0.19051905;0.02380238;0.23812381;0.09520952;0.19051905;0.09520952;0.1190119;0.04760476;60.86559532
31/07/2019;0.0526;0;0.2105;0.1579;0.0526;0.2632;0.2632;0;87.50593824
01/08/2019;0.2051;0.0769;0.1282;0.1795;0.1282;0.0769;0.1026;0.1026;52.17907411
02/08/2019;0.14547091;0.12727455;0.21815637;0.14547091;0.10907818;0.12727455;0.10907818;0.01819636;57.14061228
03/08/2019;0.2083;0.0417;0.125;0.0833;0.2917;0.0417;0.2083;0;45.45057823
04/08/2019;0.1905;0;0.2857;0.1905;0.1429;0.0476;0.0952;0.0476;71.42642868
05/08/2019;0.09520952;0.04760476;0.16671667;0.28572857;0.1190119;0.07140714;0.14291429;0.07140714;76.00806451
06/08/2019;0.1194;0.1343;0.0597;0.2537;0.1493;0.0597;0.1642;0.0597;55.26362193
07/08/2019;0.250025;0;0.19231923;0.15381538;0.15381538;0.05770577;0.07690769;0.11541154;58.06072806
08/08/2019;0.1818;0.026;0.1688;0.0779;0.2208;0.0909;0.1299;0.1039;54.27942794
09/08/2019;0.3077;0;0.1538;0.0769;0.1154;0.1154;0.1923;0.0385;42.84918276
10/08/2019;0.15151515;0.06060606;0.18181818;0.09090909;0.18181818;0.06060606;0.24242424;0.03030303;56.25
11/08/2019;0.26667333;0;0.39996;0.06669333;0;0.06669333;0.13328667;0.06669333;63.63512408
12/08/2019;0.3125;0;0.1875;0.1875;0.125;0.125;0;0.0625;54.54545454
13/08/2019;0.2308;0.0769;0.1154;0.2308;0.0769;0.1154;0.1538;0;52.94387521
14/08/2019;0.125;0.0417;0.125;0.2917;0.125;0.0833;0.0833;0.125;71.42612273
15/08/2019;0.2222;0.0278;0.25;0.1111;0.1944;0.0556;0.1111;0.0278;59.09016527
16/08/2019;0.13242649;0.08821764;0.10292058;0.35297059;0.10292058;0.0735147;0.10292058;0.04410882;67.38616152
17/08/2019;0.0714;0.0714;0.2143;0.2857;0;0.2143;0;0.1429;77.78469197
18/08/2019;0.13328667;0.06669333;0.46665333;0.26667333;0;0;0;0.06669333;78.57295907
19/08/2019;0.08959104;0.07459254;0.11938806;0.31336866;0.11938806;0.14928507;0.04479552;0.08959104;72.4958124
20/08/2019;0.1935;0.0323;0.1398;0.2366;0.1828;0.043;0.129;0.043;62.50415145
21/08/2019;0.0833;0.1667;0.125;0.375;0.0833;0.125;0.0417;0;66.66666667
22/08/2019;0.1071;0.0714;0.1786;0.1786;0.1786;0.0714;0.1429;0.0714;66.67911144
23/08/2019;0.18821882;0.07060706;0.15291529;0.23532353;0.11761176;0.05880588;0.12941294;0.04710471;60
24/08/2019;0.0833;0.0417;0.25;0.2083;0.0417;0.2083;0.125;0.0417;78.57020401
25/08/2019;0.1707;0.0732;0.1707;0.2439;0.1463;0.0488;0.0976;0.0488;62.96127562
26/08/2019;0.3158;0.0263;0.1579;0.1579;0.1842;0;0.1316;0.0263;48.001216
27/08/2019;0.1791;0.0299;0.209;0.1343;0.194;0.0746;0.1343;0.0448;62.15824733
28/08/2019;0.12121212;0.03030303;0.09090909;0.27272727;0.06060606;0.15151515;0.21212121;0.06060606;70.58823529
29/08/2019;0.11361136;0.11361136;0.11361136;0.250025;0.13641364;0.11361136;0.09090909;0.06820682;61.5436696
30/08/2019;0.26087391;0;0.21737826;0.26087391;0.04349565;0;0.13038696;0.0869913;64.70508658
31/08/2019;0.129;0.0968;0.129;0.2581;0.129;0.0968;0.0968;0.0645;63.15875347
01/09/2019;0.2308;0.0769;0.1538;0.1154;0.2308;0.0385;0.0769;0.0769;46.66319987
02/09/2019;0.19611961;0.0980098;0.13731373;0.0980098;0.21572157;0.0980098;0.07840784;0.07840784;44.44654326
03/09/2019;0.18748125;0.18748125;0.18748125;0.18748125;0.09379062;0.09379062;0;0.06249375;50
04/09/2019;0.0769;0.0385;0.1731;0.3846;0.1346;0.0385;0.0769;0.0769;82.85544496
05/09/2019;0.1587;0.0317;0.1746;0.3016;0.1429;0.0635;0.0635;0.0635;71.43714371
06/09/2019;0.0556;0.0833;0.1389;0.2361;0.1111;0.1389;0.125;0.1111;72.97139522
07/09/2019;0.15788421;0.05259474;0.15788421;0.10528947;0.26317368;0.10528947;0.10528947;0.05259474;55.56259235
08/09/2019;0.09090909;0;0.45454545;0.18181818;0.09090909;0.09090909;0.09090909;0;87.5
09/09/2019;0.125;0;0.25;0.125;0.375;0;0.125;0;75
10/09/2019;0.2353;0;0.2353;0.0882;0.1765;0.0588;0.1765;0.0294;57.89191124
11/09/2019;0.2917;0.0417;0.0833;0.0833;0.2083;0.0417;0.2083;0.0417;33.32
12/09/2019;0.24;0;0.16;0.08;0.36;0;0.12;0.04;50
13/09/2019;0.1333;0;0.3333;0;0.2667;0;0.2;0.0667;71.43163309
14/09/2019;0.125;0.0625;0.125;0.3125;0.0625;0.125;0.125;0.0625;70
15/09/2019;0.25;0;0.2083;0;0.1667;0.0833;0.1667;0.125;45.45057822
16/09/2019;0.2632;0.0526;0;0.2105;0.3158;0.0526;0;0.1053;39.99619989
17/09/2019;0.0625;0.0625;0.25;0.25;0.1875;0.125;0.0625;0;80
18/09/2019;0.05259474;0.15788421;0.10528947;0.26317368;0.10528947;0.10528947;0.15788421;0.05259474;63.64421416
19/09/2019;0.20452045;0.09090909;0.11361136;0.15911591;0.20452045;0.06820682;0.11361136;0.04550455;48.0021123
20/09/2019;0.1724;0.0345;0.2414;0.1379;0.1724;0.0345;0.1379;0.069;64.70487888
21/09/2019;0;0;0;1;0;0;0;0;100
22/09/2019;0;0.5;0;0.125;0;0.25;0;0.125;20
23/09/2019;0.1304;0.1304;0;0.3478;0.0435;0.1739;0.087;0.087;57.14755176
24/09/2019;0.1;0.125;0.15;0.175;0.15;0.2;0.05;0.05;59.09090909
25/09/2019;0.125;0;0.25;0.25;0.125;0.125;0;0.125;80
26/09/2019;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.1;33.33333334
27/09/2019;0.28572857;0;0.14291429;0.07140714;0.35713571;0;0.07140714;0.07140714;42.86
28/09/2019;0.14288571;0;0.14288571;0.28567143;0;0;0.28567143;0.14288571;74.99562554
29/09/2019;0.19151915;0.08510851;0.2340234;0.14891489;0.14891489;0.08510851;0.08510851;0.02130213;58.05913571
30/09/2019;0.09089091;0.31816818;0.09089091;0.13638636;0.13638636;0.13638636;0.09089091;0;35.71653049
01/10/2019;0.1351;0.0811;0.1351;0.2973;0.1351;0.0811;0.0811;0.0541;66.66666667
02/10/2019;0.13331333;0.11111111;0.24442444;0.20002;0.04440444;0.08890889;0.06670667;0.11111111;64.51800233
03/10/2019;0.1111;0;0.1111;0.5556;0.1111;0;0.1111;0;85.71612239
04/10/2019;0.1579;0.0263;0.1579;0.1579;0.2895;0.0263;0.1579;0.0263;63.16
05/10/2019;0;0;0;0;0;1;0;0;NAN
06/10/2019;0.19998;0.07269273;0.23637636;0.12728727;0.10908909;0.03639636;0.21817818;0;57.14959145
07/10/2019;0.17653531;0.11762352;0.05881176;0.35297059;0.11762352;0.11762352;0.05881176;0;58.33097171
08/10/2019;0.16;0.04;0.16;0.2;0.2;0;0.12;0.12;64.28571428
09/10/2019;0.18328167;0.049995;0.21667833;0.16668333;0.11668833;0.08329167;0.06669333;0.11668833;62.16961245
10/10/2019;0.14057189;0.14057189;0.15626875;0.23435313;0.09378124;0.10937812;0.09378124;0.03129374;58.14853352
11/10/2019;0.1852;0.0741;0.1481;0.2593;0.0741;0.1481;0.0741;0.037;61.10694466
12/10/2019;0.21432143;0.07140714;0.28572857;0.28572857;0.07140714;0.07140714;0;0;66.66666666
13/10/2019;0.1111;0.1778;0.1111;0.2;0.0444;0.1333;0.0667;0.1556;51.85
14/10/2019;0.2;0;0.2;0;0;0.4;0;0.2;50
15/10/2019;0.15625312;0.09377187;0.34369689;0.09377187;0.09377187;0.06248126;0.09377187;0.06248126;63.63239811
16/10/2019;0.2;0;0.2;0.2;0.3;0.1;0;0;66.66666666
17/10/2019;0.18748125;0;0.31246875;0.15628437;0.21877812;0;0.06249375;0.06249375;71.43074814
18/10/2019;0.15381538;0.15381538;0.11541154;0.23082308;0.15381538;0.07690769;0.03850385;0.07690769;52.95197308
19/10/2019;0.2;0.0667;0.1556;0.2222;0.1333;0.0667;0.1111;0.0444;58.61908456
20/10/2019;0.124975;0.16666667;0.124975;0.16666667;0.04169166;0.16666667;0.16666667;0.04169166;50
21/10/2019;0.13851385;0.06150615;0.16921692;0.23082308;0.15381538;0.06150615;0.12311231;0.06150615;66.66666667
